Altitude	Temperature	Pressure	HE[m-3]	H2[m-3]	Total_mass_density
6.140000e+02	6.827201e+02	1.550343e-06	1.708050e+12	1.622682e+14	3.142634e-06
6.150000e+02	6.834866e+02	1.537733e-06	1.681919e+12	1.607775e+14	3.116781e-06
6.160000e+02	6.842450e+02	1.525208e-06	1.656058e+12	1.592995e+14	3.091108e-06
6.170000e+02	6.849956e+02	1.512770e-06	1.630466e+12	1.578343e+14	3.065616e-06
6.180000e+02	6.857384e+02	1.500419e-06	1.605144e+12	1.563816e+14	3.040303e-06
6.190000e+02	6.864739e+02	1.488153e-06	1.580089e+12	1.549415e+14	3.015171e-06
6.200000e+02	6.872022e+02	1.475974e-06	1.555303e+12	1.535140e+14	2.990218e-06
6.210000e+02	6.879235e+02	1.463881e-06	1.530784e+12	1.520989e+14	2.965446e-06
6.220000e+02	6.886382e+02	1.451874e-06	1.506531e+12	1.506962e+14	2.940852e-06
6.230000e+02	6.893465e+02	1.439953e-06	1.482545e+12	1.493058e+14	2.916438e-06
6.240000e+02	6.900485e+02	1.428118e-06	1.458824e+12	1.479277e+14	2.892203e-06
6.250000e+02	6.907446e+02	1.416369e-06	1.435368e+12	1.465618e+14	2.868148e-06
6.260000e+02	6.914349e+02	1.404705e-06	1.412176e+12	1.452081e+14	2.844271e-06
6.270000e+02	6.921198e+02	1.393127e-06	1.389249e+12	1.438665e+14	2.820572e-06
6.280000e+02	6.927994e+02	1.381635e-06	1.366584e+12	1.425369e+14	2.797052e-06
6.290000e+02	6.934740e+02	1.370229e-06	1.344182e+12	1.412193e+14	2.773710e-06
6.300000e+02	6.941439e+02	1.358908e-06	1.322043e+12	1.399137e+14	2.750547e-06
6.310000e+02	6.948092e+02	1.347672e-06	1.300164e+12	1.386199e+14	2.727561e-06
6.320000e+02	6.954703e+02	1.336522e-06	1.278547e+12	1.373379e+14	2.704753e-06
6.330000e+02	6.961273e+02	1.325458e-06	1.257190e+12	1.360677e+14	2.682123e-06
6.340000e+02	6.967806e+02	1.314479e-06	1.236093e+12	1.348092e+14	2.659670e-06
6.350000e+02	6.974303e+02	1.303585e-06	1.215255e+12	1.335623e+14	2.637394e-06
6.360000e+02	6.980766e+02	1.292776e-06	1.194676e+12	1.323269e+14	2.615296e-06
6.370000e+02	6.987199e+02	1.282052e-06	1.174355e+12	1.311032e+14	2.593374e-06
6.380000e+02	6.993604e+02	1.271413e-06	1.154291e+12	1.298908e+14	2.571629e-06
6.390000e+02	6.999983e+02	1.260860e-06	1.134485e+12	1.286899e+14	2.550061e-06
6.400000e+02	7.006338e+02	1.250391e-06	1.114934e+12	1.275003e+14	2.528669e-06
6.410000e+02	7.012672e+02	1.240007e-06	1.095640e+12	1.263220e+14	2.507453e-06
6.420000e+02	7.018988e+02	1.229708e-06	1.076600e+12	1.251549e+14	2.486413e-06
6.430000e+02	7.025287e+02	1.219494e-06	1.057816e+12	1.239990e+14	2.465549e-06
6.440000e+02	7.031573e+02	1.209365e-06	1.039285e+12	1.228542e+14	2.444861e-06
6.450000e+02	7.037846e+02	1.199320e-06	1.021008e+12	1.217205e+14	2.424348e-06
6.460000e+02	7.044111e+02	1.189360e-06	1.002984e+12	1.205977e+14	2.404010e-06
6.470000e+02	7.050370e+02	1.179484e-06	9.852117e+11	1.194859e+14	2.383848e-06
6.480000e+02	7.056624e+02	1.169692e-06	9.676916e+11	1.183850e+14	2.363860e-06
6.490000e+02	7.062876e+02	1.159986e-06	9.504227e+11	1.172948e+14	2.344048e-06
6.500000e+02	7.069129e+02	1.150363e-06	9.334044e+11	1.162155e+14	2.324410e-06
6.510000e+02	7.075385e+02	1.140825e-06	9.166361e+11	1.151468e+14	2.304946e-06
6.520000e+02	7.081646e+02	1.131371e-06	9.001174e+11	1.140888e+14	2.285657e-06
6.530000e+02	7.087915e+02	1.122001e-06	8.838475e+11	1.130414e+14	2.266542e-06
6.540000e+02	7.094194e+02	1.112715e-06	8.678260e+11	1.120044e+14	2.247601e-06
6.550000e+02	7.100486e+02	1.103513e-06	8.520522e+11	1.109780e+14	2.228834e-06
6.560000e+02	7.106793e+02	1.094395e-06	8.365257e+11	1.099620e+14	2.210240e-06
6.570000e+02	7.113117e+02	1.085361e-06	8.212457e+11	1.089563e+14	2.191819e-06
6.580000e+02	7.119461e+02	1.076411e-06	8.062118e+11	1.079609e+14	2.173572e-06
6.590000e+02	7.125828e+02	1.067545e-06	7.914233e+11	1.069758e+14	2.155498e-06
6.600000e+02	7.132219e+02	1.058762e-06	7.768797e+11	1.060008e+14	2.137597e-06
6.610000e+02	7.138638e+02	1.050064e-06	7.625805e+11	1.050359e+14	2.119868e-06
6.620000e+02	7.145085e+02	1.041448e-06	7.485250e+11	1.040811e+14	2.102312e-06
6.630000e+02	7.151565e+02	1.032917e-06	7.347126e+11	1.031363e+14	2.084929e-06
6.640000e+02	7.158079e+02	1.024468e-06	7.211429e+11	1.022015e+14	2.067717e-06
6.650000e+02	7.164630e+02	1.016104e-06	7.078152e+11	1.012765e+14	2.050678e-06
6.660000e+02	7.171220e+02	1.007822e-06	6.947289e+11	1.003613e+14	2.033810e-06
6.670000e+02	7.177851e+02	9.996239e-07	6.818835e+11	9.945596e+13	2.017115e-06
6.680000e+02	7.184526e+02	9.915090e-07	6.692785e+11	9.856029e+13	2.000590e-06
6.690000e+02	7.191248e+02	9.834772e-07	6.569131e+11	9.767426e+13	1.984237e-06
6.700000e+02	7.198018e+02	9.755286e-07	6.447870e+11	9.679783e+13	1.968055e-06
6.710000e+02	7.204840e+02	9.676630e-07	6.328994e+11	9.593093e+13	1.952044e-06
6.720000e+02	7.211715e+02	9.598804e-07	6.212498e+11	9.507351e+13	1.936204e-06
6.730000e+02	7.218647e+02	9.521808e-07	6.098376e+11	9.422550e+13	1.920535e-06
6.740000e+02	7.225636e+02	9.445640e-07	5.986624e+11	9.338685e+13	1.905036e-06
6.750000e+02	7.232687e+02	9.370301e-07	5.877234e+11	9.255750e+13	1.889707e-06
6.760000e+02	7.239800e+02	9.295788e-07	5.770201e+11	9.173739e+13	1.874549e-06
6.770000e+02	7.246979e+02	9.222103e-07	5.665520e+11	9.092647e+13	1.859560e-06
6.780000e+02	7.254227e+02	9.149244e-07	5.563185e+11	9.012467e+13	1.844741e-06
6.790000e+02	7.261545e+02	9.077211e-07	5.463189e+11	8.933193e+13	1.830092e-06
6.800000e+02	7.268935e+02	9.006003e-07	5.365528e+11	8.854821e+13	1.815612e-06
6.810000e+02	7.276401e+02	8.935619e-07	5.270195e+11	8.777343e+13	1.801301e-06
6.820000e+02	7.283945e+02	8.866059e-07	5.177186e+11	8.700754e+13	1.787159e-06
6.830000e+02	7.291568e+02	8.797323e-07	5.086493e+11	8.625048e+13	1.773187e-06
6.840000e+02	7.299274e+02	8.729409e-07	4.998111e+11	8.550220e+13	1.759383e-06
6.850000e+02	7.307065e+02	8.662317e-07	4.912035e+11	8.476264e+13	1.745747e-06
6.860000e+02	7.314944e+02	8.596046e-07	4.828260e+11	8.403173e+13	1.732280e-06
6.870000e+02	7.322912e+02	8.530596e-07	4.746778e+11	8.330942e+13	1.718981e-06
6.880000e+02	7.330972e+02	8.465967e-07	4.667584e+11	8.259565e+13	1.705851e-06
6.890000e+02	7.339126e+02	8.402156e-07	4.590673e+11	8.189036e+13	1.692887e-06
6.900000e+02	7.347378e+02	8.339165e-07	4.516040e+11	8.119350e+13	1.680092e-06
6.910000e+02	7.355729e+02	8.276993e-07	4.443677e+11	8.050500e+13	1.667464e-06
6.920000e+02	7.364182e+02	8.215638e-07	4.373580e+11	7.982481e+13	1.655004e-06
6.930000e+02	7.372739e+02	8.155100e-07	4.305742e+11	7.915287e+13	1.642710e-06
6.940000e+02	7.381402e+02	8.095379e-07	4.240159e+11	7.848911e+13	1.630584e-06
6.950000e+02	7.390175e+02	8.036473e-07	4.176824e+11	7.783349e+13	1.618625e-06
6.960000e+02	7.399059e+02	7.978383e-07	4.115731e+11	7.718594e+13	1.606832e-06
6.970000e+02	7.408056e+02	7.921108e-07	4.056875e+11	7.654641e+13	1.595205e-06
6.980000e+02	7.417170e+02	7.864646e-07	4.000250e+11	7.591483e+13	1.583745e-06
6.990000e+02	7.426403e+02	7.808998e-07	3.945851e+11	7.529115e+13	1.572451e-06
7.000000e+02	7.435780e+02	7.754130e-07	3.893530e+11	7.467496e+13	1.561316e-06
7.010000e+02	7.445522e+02	7.699732e-07	3.841980e+11	7.406302e+13	1.550277e-06
7.020000e+02	7.455673e+02	7.645728e-07	3.790882e+11	7.345455e+13	1.539319e-06
7.030000e+02	7.466223e+02	7.592115e-07	3.740236e+11	7.284956e+13	1.528441e-06
7.040000e+02	7.477160e+02	7.538893e-07	3.690041e+11	7.224807e+13	1.517642e-06
7.050000e+02	7.488475e+02	7.486058e-07	3.640297e+11	7.165007e+13	1.506923e-06
7.060000e+02	7.500156e+02	7.433609e-07	3.591003e+11	7.105559e+13	1.496282e-06
7.070000e+02	7.512194e+02	7.381544e-07	3.542157e+11	7.046464e+13	1.485721e-06
7.080000e+02	7.524578e+02	7.329861e-07	3.493761e+11	6.987721e+13	1.475237e-06
7.090000e+02	7.537297e+02	7.278558e-07	3.445812e+11	6.929334e+13	1.464831e-06
7.100000e+02	7.550341e+02	7.227634e-07	3.398310e+11	6.871302e+13	1.454502e-06
7.110000e+02	7.563699e+02	7.177086e-07	3.351255e+11	6.813627e+13	1.444251e-06
7.120000e+02	7.577361e+02	7.126913e-07	3.304646e+11	6.756309e+13	1.434076e-06
7.130000e+02	7.591316e+02	7.077112e-07	3.258482e+11	6.699351e+13	1.423977e-06
7.140000e+02	7.605554e+02	7.027682e-07	3.212763e+11	6.642752e+13	1.413953e-06
7.150000e+02	7.620065e+02	6.978621e-07	3.167488e+11	6.586514e+13	1.404006e-06
7.160000e+02	7.634837e+02	6.929926e-07	3.122656e+11	6.530638e+13	1.394133e-06
7.170000e+02	7.649860e+02	6.881597e-07	3.078267e+11	6.475125e+13	1.384334e-06
7.180000e+02	7.665125e+02	6.833631e-07	3.034320e+11	6.419977e+13	1.374610e-06
7.190000e+02	7.680619e+02	6.786025e-07	2.990814e+11	6.365193e+13	1.364960e-06
7.200000e+02	7.696334e+02	6.738779e-07	2.947749e+11	6.310776e+13	1.355383e-06
7.210000e+02	7.712257e+02	6.691891e-07	2.905123e+11	6.256726e+13	1.345879e-06
7.220000e+02	7.728379e+02	6.645357e-07	2.862938e+11	6.203045e+13	1.336448e-06
7.230000e+02	7.744690e+02	6.599178e-07	2.821191e+11	6.149732e+13	1.327089e-06
7.240000e+02	7.761178e+02	6.553349e-07	2.779882e+11	6.096791e+13	1.317801e-06
7.250000e+02	7.777834e+02	6.507871e-07	2.739010e+11	6.044221e+13	1.308586e-06
7.260000e+02	7.794646e+02	6.462740e-07	2.698575e+11	5.992024e+13	1.299441e-06
7.270000e+02	7.811605e+02	6.417955e-07	2.658577e+11	5.940200e+13	1.290367e-06
7.280000e+02	7.828699e+02	6.373514e-07	2.619013e+11	5.888751e+13	1.281363e-06
7.290000e+02	7.845918e+02	6.329415e-07	2.579885e+11	5.837678e+13	1.272429e-06
7.300000e+02	7.863253e+02	6.285657e-07	2.541191e+11	5.786982e+13	1.263564e-06
7.310000e+02	7.880691e+02	6.242236e-07	2.502930e+11	5.736664e+13	1.254768e-06
7.320000e+02	7.898223e+02	6.199152e-07	2.465102e+11	5.686725e+13	1.246042e-06
7.330000e+02	7.915838e+02	6.156402e-07	2.427706e+11	5.637166e+13	1.237383e-06
7.340000e+02	7.933526e+02	6.113985e-07	2.390742e+11	5.587988e+13	1.228792e-06
7.350000e+02	7.951276e+02	6.071898e-07	2.354209e+11	5.539192e+13	1.220269e-06
7.360000e+02	7.969078e+02	6.030140e-07	2.318106e+11	5.490780e+13	1.211813e-06
7.370000e+02	7.986921e+02	5.988709e-07	2.282433e+11	5.442752e+13	1.203423e-06
7.380000e+02	8.004794e+02	5.947602e-07	2.247188e+11	5.395109e+13	1.195100e-06
7.390000e+02	8.022688e+02	5.906819e-07	2.212372e+11	5.347853e+13	1.186843e-06
7.400000e+02	8.040592e+02	5.866357e-07	2.177983e+11	5.300984e+13	1.178651e-06
7.410000e+02	8.058494e+02	5.826213e-07	2.144021e+11	5.254504e+13	1.170525e-06
7.420000e+02	8.076385e+02	5.786387e-07	2.110486e+11	5.208414e+13	1.162463e-06
7.430000e+02	8.094254e+02	5.746876e-07	2.077376e+11	5.162714e+13	1.154466e-06
7.440000e+02	8.112091e+02	5.707679e-07	2.044692e+11	5.117406e+13	1.146532e-06
7.450000e+02	8.129885e+02	5.668793e-07	2.012431e+11	5.072491e+13	1.138662e-06
7.460000e+02	8.147626e+02	5.630217e-07	1.980595e+11	5.027970e+13	1.130855e-06
7.470000e+02	8.165303e+02	5.591948e-07	1.949181e+11	4.983844e+13	1.123111e-06
7.480000e+02	8.182905e+02	5.553986e-07	1.918190e+11	4.940114e+13	1.115430e-06
7.490000e+02	8.200422e+02	5.516327e-07	1.887620e+11	4.896781e+13	1.107810e-06
7.500000e+02	8.217844e+02	5.478970e-07	1.857472e+11	4.853846e+13	1.100252e-06
7.510000e+02	8.235161e+02	5.441912e-07	1.827744e+11	4.811311e+13	1.092755e-06
7.520000e+02	8.252360e+02	5.405154e-07	1.798436e+11	4.769176e+13	1.085319e-06
7.530000e+02	8.269433e+02	5.368691e-07	1.769547e+11	4.727442e+13	1.077943e-06
7.540000e+02	8.286368e+02	5.332523e-07	1.741076e+11	4.686110e+13	1.070627e-06
7.550000e+02	8.303156e+02	5.296647e-07	1.713023e+11	4.645182e+13	1.063371e-06
7.560000e+02	8.319784e+02	5.261061e-07	1.685387e+11	4.604659e+13	1.056174e-06
7.570000e+02	8.336244e+02	5.225764e-07	1.658168e+11	4.564541e+13	1.049036e-06
7.580000e+02	8.352525e+02	5.190754e-07	1.631365e+11	4.524830e+13	1.041957e-06
7.590000e+02	8.368615e+02	5.156029e-07	1.604977e+11	4.485527e+13	1.034935e-06
